age,balance,day,duration,campaign,pdays,previous
40,221,13,154,2,-1,0
48,-254,29,134,4,-1,0
35,1510,9,61,1,-1,0
46,1757,14,380,4,-1,0
30,0,6,239,2,-1,0
37,934,16,242,3,-1,0
30,0,18,756,1,-1,0
46,1217,15,236,1,-1,0
43,-57,16,221,2,-1,0
40,82,13,135,6,370,5
34,438,9,272,1,323,1
43,729,30,668,2,-1,0
31,0,29,224,2,-1,0
37,374,7,944,3,-1,0
49,-341,18,920,2,-1,0
38,-367,12,354,1,-1,0
27,592,5,466,3,-1,0
35,457,5,114,3,-1,0
47,4819,18,144,1,-1,0
56,-85,26,118,1,-1,0
26,467,4,90,2,-1,0
29,-309,4,215,1,-1,0
53,21522,24,146,4,-1,0
38,467,16,379,1,-1,0
33,870,8,545,3,-1,0
30,-93,27,149,2,-1,0
36,75,4,52,4,-1,0
37,292,8,9,1,-1,0
60,0,5,124,1,-1,0
48,263,5,350,2,-1,0
32,134,29,162,2,-1,0
31,91,23,206,1,-1,0
54,0,19,307,3,-1,0
31,229,29,184,1,-1,0
31,892,29,25,22,-1,0
29,197,5,19,2,-1,0
23,-213,13,165,2,-1,0
51,-321,6,470,2,9,2
32,604,30,410,2,196,2
48,606,5,77,6,-1,0
32,1518,6,35,3,-1,0
44,192,11,232,2,-1,0
35,0,25,86,4,-1,0
46,289,7,51,3,-1,0
31,535,9,249,3,-1,0
31,33,15,214,4,-1,0
36,243,30,118,2,-1,0
35,0,2,312,2,-1,0
35,1279,16,114,5,-1,0
36,1327,29,174,2,-1,0
52,297,18,62,2,195,1
27,740,5,294,1,-1,0
47,278,7,51,1,366,1
43,553,4,125,1,-1,0
41,406,6,272,1,-1,0
18,5,24,143,2,-1,0
45,2071,22,1148,2,-1,0
41,0,28,411,2,156,8
34,932,4,218,1,-1,0
46,-119,22,151,3,-1,0
38,381,29,126,2,-1,0
23,1309,3,349,2,-1,0
73,542,29,107,5,-1,0
41,30,10,151,1,-1,0
43,0,11,155,2,-1,0
51,-15,25,212,2,-1,0
45,318,16,63,2,-1,0
47,1405,12,127,1,-1,0
35,5271,14,119,2,-1,0
38,-51,30,102,1,-1,0
31,3914,29,266,1,-1,0
49,4976,21,105,1,-1,0
29,16,12,197,3,-1,0
39,1595,5,102,2,-1,0
41,306,20,102,3,-1,0
34,215,5,329,1,94,3
39,0,12,561,4,369,3
78,2628,14,129,2,-1,0
33,1778,26,134,1,103,1
59,1423,15,584,2,-1,0
52,659,23,517,4,-1,0
35,-31,21,171,2,-1,0
43,-204,26,163,2,-1,0
43,1462,9,75,2,-1,0
36,723,31,101,2,-1,0
36,3954,21,432,1,-1,0
45,33,5,437,1,-1,0
47,4151,14,114,1,-1,0
38,0,21,126,3,-1,0
45,219,28,118,4,-1,0
33,2728,5,295,2,-1,0
38,76,30,220,3,-1,0
36,4388,8,52,3,-1,0
38,-210,8,21,1,-1,0
34,2427,11,90,3,70,3
32,45,14,908,3,344,7
49,-74,19,114,1,-1,0
37,2173,21,158,3,114,1
47,8422,8,200,4,-1,0
28,120,8,130,3,-1,0
29,1320,8,489,1,-1,0
30,245,8,187,2,-1,0
34,9569,9,43,2,-1,0
39,0,7,130,1,-1,0
26,2770,8,141,1,-1,0
38,1221,18,73,7,-1,0
47,298,11,183,1,-1,0
61,967,20,180,1,-1,0
35,0,14,125,2,-1,0
34,0,9,30,4,-1,0
34,1368,18,252,2,-1,0
56,751,15,43,8,177,5
47,2597,16,323,1,-1,0
36,-35,30,339,3,-1,0
43,629,5,196,1,-1,0
51,1330,15,415,8,-1,0
40,277,14,274,2,-1,0
38,1018,16,325,3,-1,0
34,11,17,654,1,-1,0
47,0,21,28,1,-1,0
57,905,7,121,1,-1,0
35,15474,21,89,1,92,2
45,54,13,107,3,-1,0
55,-246,8,305,2,-1,0
54,0,19,106,1,-1,0
39,1951,23,208,2,-1,0
58,65,27,162,1,-1,0
31,368,5,414,5,361,3
35,51,28,593,2,-1,0
45,3492,20,46,4,-1,0
44,21,13,681,3,-1,0
57,8403,20,11,11,-1,0
41,978,29,55,2,-1,0
42,165,23,333,2,-1,0
49,350,28,91,3,-1,0
52,385,26,96,4,-1,0
57,2058,18,23,2,-1,0
29,-11,14,164,2,-1,0
34,505,13,351,1,-1,0
36,-547,30,267,1,259,2
39,562,13,303,2,-1,0
53,4222,9,112,1,-1,0
40,105,9,161,1,-1,0
38,0,27,166,2,-1,0
34,66,26,237,1,-1,0
40,0,2,226,2,-1,0
39,13578,21,185,2,-1,0
51,11222,21,126,2,171,7
33,1737,30,524,2,-1,0
59,59,5,273,1,-1,0
30,54,11,194,2,-1,0
61,2282,25,1092,1,-1,0
24,299,6,209,1,321,1
36,396,13,67,5,-1,0
34,184,30,87,3,-1,0
47,475,29,99,2,251,7
40,-496,28,22,2,-1,0
46,117,29,94,2,-1,0
32,713,11,76,7,-1,0
39,45,28,148,4,-1,0
35,1496,22,73,4,-1,0
37,0,6,155,6,245,5
45,886,13,75,2,42,1
38,4592,12,360,1,-1,0
52,-38,6,613,1,-1,0
28,431,13,68,2,363,2
35,-292,18,166,2,272,6
45,2571,18,146,2,-1,0
33,191,3,678,4,209,1
42,1689,31,50,2,-1,0
23,8494,25,158,2,-1,0
49,159,13,95,3,-1,0
52,7,5,175,1,-1,0
27,35,4,255,1,-1,0
34,1007,21,240,2,-1,0
31,106,13,101,13,-1,0
45,0,18,108,5,-1,0
32,0,23,206,3,-1,0
51,216,17,666,3,274,3
56,746,30,193,1,-1,0
44,764,3,232,1,213,1
41,193,29,130,1,-1,0
54,368,31,7,4,-1,0
31,205,3,342,2,-1,0
25,96,9,176,2,-1,0
50,8016,17,903,4,-1,0
41,221,14,57,2,-1,0
33,157,26,897,5,-1,0
49,4830,6,350,1,-1,0
34,1039,11,342,3,-1,0
60,71,10,121,3,-1,0
45,1214,2,150,2,189,2
40,0,19,61,1,-1,0
50,0,20,174,1,-1,0
27,116,6,138,2,-1,0
53,100,13,205,4,-1,0
31,91,18,111,2,-1,0
24,-398,18,14,3,355,4
68,2820,5,158,1,92,3
27,223,13,297,2,-1,0
46,2278,12,218,5,-1,0
23,-782,19,197,10,-1,0
76,8919,28,231,1,-1,0
48,104,18,55,1,-1,0
60,3387,14,636,2,-1,0
46,0,18,115,1,-1,0
36,449,20,136,3,-1,0
30,4787,18,266,1,167,2
33,1240,4,505,2,260,1
36,191,25,18,7,-1,0
44,2185,16,698,1,-1,0
36,0,21,139,2,-1,0
44,2857,5,318,2,-1,0
70,3782,16,618,1,-1,0
48,83,19,243,6,-1,0
52,6,19,57,1,-1,0
34,88,27,169,2,-1,0
35,294,15,238,6,98,5
54,84,29,34,2,-1,0
47,84,8,49,2,-1,0
38,602,30,161,12,-1,0
41,0,6,438,2,-1,0
28,-470,7,275,2,-1,0
58,-37,6,150,2,205,6
59,2145,17,273,2,-1,0
32,937,26,61,1,190,1
55,2059,11,149,1,259,4
38,3598,6,154,1,-1,0
40,1206,16,201,5,-1,0
45,1273,20,206,2,162,3
42,46,2,1013,1,-1,0
53,534,29,115,4,-1,0
32,-300,28,226,9,-1,0
55,4,21,85,3,-1,0
54,386,19,74,1,152,1
46,-396,4,115,1,-1,0
39,0,11,112,1,-1,0
36,14930,23,190,1,-1,0
44,-600,18,360,1,-1,0
28,3733,21,419,5,91,7
36,465,20,160,1,-1,0
43,994,5,51,1,-1,0
25,758,28,504,3,-1,0
31,256,7,28,24,-1,0
60,3461,3,128,2,-1,0
29,124,27,125,1,-1,0
46,355,8,122,2,338,8
31,1514,12,284,2,-1,0
31,40,2,118,2,-1,0
45,-320,28,204,3,-1,0
60,566,23,423,1,-1,0
50,388,8,152,2,89,2
34,577,20,243,2,153,1
33,17,13,74,1,351,1
57,260,16,38,3,-1,0
38,0,20,84,1,-1,0
42,1823,13,31,1,-1,0
54,1463,20,60,1,-1,0
46,3390,20,152,3,-1,0
59,2769,19,104,1,131,2
38,215,20,70,1,167,1
49,12531,13,77,8,-1,0
49,80,17,123,1,-1,0
30,317,25,67,5,-1,0
52,217,15,193,6,-1,0
38,4874,6,1291,3,-1,0
44,275,14,7,5,367,4
39,738,18,215,3,-1,0
38,1839,23,63,2,-1,0
36,556,18,154,3,189,1
32,207,23,360,1,-1,0
57,-461,4,145,8,-1,0
45,789,29,79,1,-1,0
43,1133,5,131,1,-1,0
42,4253,13,146,1,-1,0
58,255,28,362,3,-1,0
53,582,8,96,2,-1,0
30,743,29,142,2,-1,0
40,570,12,109,3,-1,0
35,786,25,322,1,-1,0
34,295,4,64,1,-1,0
35,2583,19,210,1,-1,0
28,1285,30,199,2,2,17
39,287,14,84,3,-1,0
51,658,14,369,1,-1,0
29,246,28,194,5,-1,0
44,3463,28,210,3,-1,0
32,291,27,120,6,-1,0
28,19,8,78,4,-1,0
53,5700,14,97,1,-1,0
81,0,16,128,1,-1,0
33,-346,23,29,3,-1,0
37,-456,20,42,7,-1,0
37,5953,5,1113,1,-1,0
35,1693,26,58,1,105,1
30,350,9,171,5,-1,0
43,-181,17,351,1,337,3
45,1735,17,306,1,-1,0
34,157,11,254,2,-1,0
40,67,19,359,2,152,5
60,-444,16,227,1,-1,0
54,0,9,130,2,-1,0
39,171,8,153,1,353,1
44,262,9,74,1,-1,0
32,0,19,231,4,-1,0
34,965,20,372,2,332,2
44,0,13,27,1,-1,0
30,6392,5,335,1,-1,0
47,194,4,108,1,-1,0
74,2308,16,251,2,535,2
27,941,11,124,1,-1,0
34,46,11,31,2,-1,0
52,131,11,87,1,-1,0
32,1844,3,158,4,201,6
42,281,15,118,1,-1,0
31,109,21,419,1,-1,0
31,268,16,118,2,-1,0
31,298,26,518,1,-1,0
57,-525,25,337,1,-1,0
40,738,2,399,2,258,3
23,94,5,193,1,-1,0
43,7702,1,108,7,102,3
45,857,8,49,7,-1,0
58,-354,7,98,1,-1,0
38,0,2,477,2,267,1
48,112,18,139,5,-1,0
47,5735,19,282,4,-1,0
49,1807,2,225,1,82,1
28,-30,31,108,5,-1,0
31,216,3,138,1,-1,0
38,127,14,113,1,50,2
43,1096,30,180,1,-1,0
52,5193,23,477,2,-1,0
43,6,16,244,1,-1,0
29,339,15,63,3,354,2
45,0,11,106,2,-1,0
59,625,9,133,1,-1,0
48,3776,4,254,4,-1,0
30,1239,28,125,5,-1,0
23,93,18,70,3,-1,0
38,304,20,8,2,-1,0
52,1409,19,224,1,-1,0
44,191,7,490,1,-1,0
34,79,20,104,1,-1,0
32,2263,7,113,2,-1,0
41,10438,15,141,4,-1,0
31,81,23,215,2,165,11
40,964,13,95,3,-1,0
52,0,20,19,1,-1,0
32,3839,18,100,2,189,1
26,586,12,215,1,-1,0
29,600,18,170,5,-1,0
31,1343,21,85,1,-1,0
48,113,11,104,13,-1,0
27,240,18,166,4,-1,0
30,194,8,475,3,-1,0
28,278,15,31,9,373,4
35,260,13,155,6,-1,0
47,1013,15,54,3,-1,0
35,0,8,265,1,290,2
31,2363,13,247,1,-1,0
53,913,23,730,1,-1,0
26,686,30,98,2,-1,0
35,149,29,99,1,245,2
29,500,8,8,8,-1,0
39,11766,14,313,4,102,5
31,137,27,27,14,-1,0
48,0,18,96,3,-1,0
36,335,10,5,1,772,4
27,16,3,54,3,-1,0
49,0,22,115,2,-1,0
34,9851,20,128,5,-1,0
28,525,23,81,1,-1,0
49,788,17,162,7,-1,0
35,1016,17,294,2,-1,0
53,292,12,92,2,-1,0
58,999,25,188,6,-1,0
37,2870,6,94,2,-1,0
27,689,26,98,1,307,1
30,-100,15,292,1,-1,0
35,1084,10,1019,1,-1,0
32,154,21,301,3,-1,0
53,1653,17,88,2,-1,0
34,2378,10,92,1,-1,0
38,1515,31,42,5,-1,0
34,1636,6,136,1,521,2
40,1516,23,373,1,-1,0
48,127,8,117,1,-1,0
30,2876,6,103,4,-1,0
31,1384,30,203,2,2,3
37,228,20,1740,2,-1,0
32,2481,18,547,11,-1,0
40,475,5,332,2,-1,0
41,1401,16,110,4,-1,0
52,425,28,219,2,254,3
29,244,15,19,2,-1,0
49,-6847,21,206,1,-1,0
43,0,27,25,19,-1,0
42,386,7,168,1,-1,0
37,332,14,190,2,84,7
57,1367,9,144,3,-1,0
25,120,3,542,1,-1,0
30,19,18,16,15,-1,0
31,3,28,37,12,-1,0
49,-98,20,182,2,-1,0
47,303,11,261,1,-1,0
57,-752,28,102,1,-1,0
26,97,27,382,1,-1,0
40,794,9,138,1,-1,0
34,1880,23,297,1,-1,0
41,732,16,25,1,-1,0
53,5261,25,1209,3,-1,0
26,712,6,232,1,-1,0
28,28,29,220,2,-1,0
54,0,11,159,2,-1,0
42,827,25,153,3,-1,0
29,110,7,169,3,-1,0
49,377,22,158,1,59,2
32,-344,4,44,1,-1,0
29,261,17,136,19,-1,0
60,104,5,22,1,-1,0
51,610,9,86,2,-1,0
40,4328,20,133,2,-1,0
44,1371,13,788,3,363,4
47,193,29,171,2,-1,0
32,258,18,291,2,-1,0
43,56,12,365,2,-1,0
59,136,6,301,4,-1,0
24,1222,20,369,1,-1,0
26,3672,29,360,5,-1,0
37,2188,16,193,8,-1,0
27,924,3,84,1,-1,0
32,11431,12,141,5,-1,0
44,140,15,7,9,-1,0
34,27,26,133,3,-1,0
39,-468,8,88,2,-1,0
30,438,18,98,1,178,1
44,-43,20,206,1,-1,0
22,1161,16,119,1,-1,0
28,458,4,112,4,201,3
41,-441,5,352,1,-1,0
30,2278,19,47,1,-1,0
36,0,28,8,13,-1,0
39,702,8,303,1,300,1
38,69,13,253,3,-1,0
31,182,20,231,2,-1,0
29,318,18,1434,2,356,4
42,-181,15,297,3,-1,0
27,261,29,236,2,247,2
55,244,8,171,1,-1,0
28,880,26,188,1,-1,0
47,2283,21,170,2,-1,0
49,550,5,412,2,-1,0
38,7752,15,138,4,-1,0
53,6,5,517,1,-1,0
31,4471,9,296,2,-1,0
57,1969,14,286,3,-1,0
36,219,3,22,6,196,6
38,76,20,167,2,287,3
30,60,29,55,2,-1,0
36,8,29,858,7,-1,0
29,19,29,327,6,-1,0
32,20011,20,234,1,-1,0
48,608,30,362,2,-1,0
53,1068,28,200,1,-1,0
35,-269,14,344,4,-1,0
48,494,29,81,8,-1,0
31,159,21,66,1,182,1
30,-754,26,974,1,-1,0
28,157,28,164,2,-1,0
42,2110,31,106,2,-1,0
31,2603,18,224,1,-1,0
36,992,6,351,1,-1,0
43,593,5,55,1,-1,0
28,327,15,104,3,-1,0
34,6766,28,210,5,-1,0
36,432,4,94,1,-1,0
28,25,5,109,2,-1,0
34,5299,26,75,5,-1,0
53,291,23,145,1,-1,0
52,517,26,77,4,-1,0
44,97,5,105,3,-1,0
58,1636,15,187,1,-1,0
47,996,29,247,2,-1,0
40,0,27,59,4,-1,0
39,710,11,211,2,-1,0
33,1049,4,126,4,-1,0
23,556,15,170,2,-1,0
31,629,21,369,2,-1,0
39,186,16,208,3,-1,0
42,0,19,131,2,-1,0
46,1264,28,100,2,-1,0
22,64,4,112,1,-1,0
50,2497,21,35,1,176,1
50,-97,8,425,1,306,2
34,161,11,378,1,-1,0
40,732,9,71,1,139,4
39,94,19,181,1,-1,0
51,2404,20,30,1,-1,0
45,21,3,788,2,-1,0
34,2658,31,265,1,230,2
30,131,8,306,1,-1,0
57,0,20,231,2,-1,0
42,351,16,76,21,-1,0
51,564,8,187,2,-1,0
38,2240,19,551,1,183,1
60,46,6,202,4,-1,0
38,132,14,797,2,-1,0
37,71,8,254,1,-1,0
34,0,26,197,2,98,1
39,267,9,1151,5,-1,0
55,841,15,140,9,372,4
48,51,9,76,1,-1,0
42,7735,13,166,1,144,2
29,417,23,108,2,-1,0
33,-14,14,223,2,-1,0
35,2490,18,170,1,180,3
28,0,7,47,1,-1,0
26,184,3,110,2,6,1
40,19343,21,13,4,179,4
42,947,30,158,2,-1,0
49,90,7,127,1,-1,0
32,10218,19,149,2,-1,0
33,72,6,623,1,-1,0
30,120,18,74,1,-1,0
20,130,4,75,3,-1,0
51,41,9,16,43,-1,0
38,0,7,350,2,-1,0
53,673,9,182,1,-1,0
34,-131,7,132,1,356,1
30,2607,28,158,10,-1,0
36,5,8,305,1,-1,0
36,23,26,133,11,-1,0
39,180,16,237,1,-1,0
33,68,14,96,2,-1,0
42,0,13,325,2,-1,0
30,565,26,104,1,-1,0
23,598,30,166,1,-1,0
37,1609,20,10,19,-1,0
77,1047,30,108,5,-1,0
33,5641,18,168,2,-1,0
33,557,17,91,2,331,2
40,1066,21,171,1,-1,0
58,35,29,336,7,-1,0
29,54,26,257,3,-1,0
43,1806,12,161,2,-1,0
34,39,13,254,2,299,3
38,0,21,93,1,-1,0
38,930,5,46,1,-1,0
40,0,24,313,1,-1,0
59,2764,18,459,1,56,3
44,4492,31,19,13,-1,0
60,2166,20,8,9,-1,0
37,0,20,107,1,258,3
50,1575,17,407,1,-1,0
50,201,24,248,1,-1,0
35,318,1,142,1,-1,0
39,1682,19,147,1,170,1
29,242,18,73,4,-1,0
34,291,7,91,2,-1,0
31,304,2,133,2,-1,0
51,108,16,278,2,-1,0
46,1303,4,174,1,-1,0
27,292,12,53,9,362,8
61,89,28,154,1,181,2
34,788,5,269,1,-1,0
30,573,12,116,2,-1,0
58,1318,16,184,1,179,5
30,151,3,276,2,-1,0
50,-37,12,78,3,-1,0
30,522,6,197,3,-1,0
43,2315,14,42,1,-1,0
35,-718,21,47,1,-1,0
36,4,7,529,1,61,3
46,-43,12,138,8,-1,0
46,596,20,138,3,-1,0
29,670,26,6,1,-1,0
48,430,14,340,3,371,8
50,60,19,255,2,-1,0
53,0,30,586,2,-1,0
38,678,18,82,2,152,1
27,159,25,295,2,-1,0
36,1345,18,82,1,172,3
48,483,6,119,2,-1,0
59,2443,20,8,8,-1,0
21,1258,7,404,1,-1,0
56,389,18,379,5,-1,0
57,0,9,121,2,-1,0
41,2067,20,120,4,-1,0
36,332,22,566,7,-1,0
45,80,19,157,1,-1,0
40,84,12,230,7,-1,0
30,2702,24,129,2,-1,0
75,37127,11,505,1,-1,0
35,0,28,46,2,-1,0
58,1813,17,15,1,-1,0
29,1612,26,375,2,-1,0
54,198,17,120,1,171,2
28,1106,17,73,2,-1,0
33,2321,15,699,2,381,2
56,33,19,111,1,-1,0
50,101,15,348,1,-1,0
37,-59,22,70,1,-1,0
49,486,30,43,2,-1,0
54,136,3,352,1,332,2
40,193,18,105,6,-1,0
33,5083,27,161,1,96,2
48,0,8,612,1,344,1
43,8,11,95,4,-1,0
35,21,27,129,1,-1,0
55,570,27,94,6,-1,0
33,644,3,124,2,271,2
41,1104,9,352,1,-1,0
57,6004,12,157,6,-1,0
50,1503,27,128,12,-1,0
63,896,28,115,3,91,4
33,177,23,293,1,-1,0
47,665,18,885,3,-1,0
36,380,20,26,1,-1,0
23,151,9,97,1,-1,0
33,179,18,432,2,181,4
36,4,29,261,6,-1,0
47,116,8,376,2,-1,0
39,0,28,93,25,-1,0
44,-57,7,234,1,356,2
60,894,15,65,7,-1,0
42,478,8,165,1,-1,0
32,10,19,190,2,-1,0
33,30,5,125,2,-1,0
37,578,8,401,4,-1,0
33,2360,20,268,1,-1,0
59,-47,27,84,4,-1,0
42,-805,8,103,6,-1,0
59,782,13,127,2,-1,0
31,1282,12,144,1,460,2
50,766,7,253,2,304,4
29,348,9,185,2,-1,0
36,296,18,67,2,111,2
33,908,14,184,2,-1,0
38,0,5,56,1,-1,0
33,5276,4,572,1,-1,0
36,658,16,61,3,-1,0
36,1089,30,126,1,-1,0
44,1042,18,136,1,-1,0
29,544,21,121,4,-1,0
44,134,7,378,1,-1,0
55,73,5,142,2,-1,0
38,13156,17,291,4,331,1
39,30,3,265,4,-1,0
45,-66,6,263,2,-1,0
36,1373,20,144,2,-1,0
36,8564,23,125,1,-1,0
59,81,5,107,1,-1,0
41,5426,14,149,2,-1,0
29,16,6,43,1,-1,0
50,297,5,119,1,-1,0
51,734,5,17,1,-1,0
29,1514,5,363,1,333,7
40,153,7,125,2,-1,0
36,3503,6,31,1,-1,0
49,-849,27,197,1,-1,0
45,1441,18,93,1,113,2
40,2487,30,126,1,-1,0
31,927,18,100,4,-1,0
32,598,18,135,6,-1,0
44,345,16,208,8,-1,0
27,197,23,222,1,-1,0
25,220,26,68,1,-1,0
56,9,20,285,2,-1,0
59,5678,14,238,2,-1,0
31,0,25,9,12,-1,0
49,169,30,447,1,-1,0
50,388,5,701,1,-1,0
42,61,20,115,1,-1,0
37,7100,20,757,2,-1,0
36,219,11,270,2,347,1
53,-76,29,173,1,164,4
51,1432,9,388,1,-1,0
42,879,18,140,1,-1,0
47,0,24,193,1,-1,0
40,1498,4,62,1,-1,0
25,543,15,302,1,-1,0
36,1797,17,166,1,181,2
80,2994,6,320,1,-1,0
60,1690,28,64,11,-1,0
51,1573,28,72,18,-1,0
59,0,29,376,2,-1,0
80,173,2,87,3,-1,0
47,989,19,116,1,-1,0
36,335,9,339,2,-1,0
31,17,6,72,1,-1,0
33,-74,25,198,4,-1,0
45,8319,15,75,2,-1,0
33,15341,20,335,1,334,3
51,52,13,114,2,-1,0
51,-56,19,544,3,-1,0
48,1670,17,145,1,-1,0
34,370,11,116,2,-1,0
28,466,23,170,2,-1,0
33,2583,25,241,1,108,1
36,1177,3,50,5,-1,0
40,311,20,723,2,-1,0
34,842,6,141,2,-1,0
31,2744,8,309,2,-1,0
49,503,1,297,2,-1,0
35,62,5,214,4,15,3
38,4841,22,580,3,-1,0
32,253,21,76,1,170,3
33,842,29,111,4,-1,0
39,378,20,17,5,-1,0
30,637,15,69,5,-1,0
53,-372,26,104,1,-1,0
24,135,18,250,1,-1,0
52,7,24,150,5,-1,0
27,446,23,205,3,-1,0
36,1328,30,69,9,-1,0
29,252,15,1223,3,371,1
47,125,8,210,2,-1,0
43,1324,12,179,5,-1,0
48,-244,5,253,1,-1,0
57,657,12,344,1,-1,0
25,2140,1,81,1,-1,0
43,5571,9,149,1,-1,0
50,103,12,79,6,-1,0
54,2133,18,176,1,-1,0
38,8876,19,636,1,-1,0
41,22,18,238,3,126,4
35,3854,5,131,1,-1,0
33,32,29,27,7,-1,0
51,337,20,687,4,-1,0
29,228,5,355,1,-1,0
34,1125,19,141,2,-1,0
51,1612,18,61,2,131,1
58,1310,22,1226,2,-1,0
50,-210,21,153,7,-1,0
38,0,23,157,1,-1,0
57,975,22,236,4,-1,0
49,306,18,285,7,-1,0
42,170,19,51,41,-1,0
33,154,18,159,2,-1,0
34,1972,23,61,2,-1,0
36,994,13,185,2,105,3
60,380,21,219,1,-1,0
37,54,10,118,1,-1,0
41,512,6,233,2,-1,0
36,1027,4,151,1,-1,0
56,1770,5,916,3,-1,0
34,13,30,99,3,-1,0
33,438,21,129,1,-1,0
29,162,15,126,3,-1,0
43,-183,24,65,1,-1,0
29,698,8,186,1,-1,0
36,165,23,456,4,-1,0
33,3499,11,143,3,356,1
39,378,5,127,2,-1,0
26,855,28,87,2,-1,0
41,32,7,162,1,-1,0
36,0,4,304,3,-1,0
31,0,25,191,5,-1,0
34,2994,15,358,1,176,1
28,1238,14,246,1,-1,0
47,1717,20,216,9,-1,0
41,224,12,22,8,-1,0
39,1048,8,201,2,-1,0
53,592,13,151,1,-1,0
45,396,28,238,1,-1,0
30,268,24,86,1,-1,0
39,0,8,503,1,-1,0
30,5223,14,404,2,-1,0
32,1611,13,93,1,-1,0
66,780,12,388,4,-1,0
26,399,22,1288,2,-1,0
30,1649,23,206,1,-1,0
42,974,30,73,2,-1,0
44,22,6,265,2,-1,0
38,507,17,55,1,344,1
31,10787,4,135,2,-1,0
34,-259,27,124,2,-1,0
42,414,17,400,3,-1,0
34,67,6,90,1,-1,0
31,328,14,414,1,175,1
30,4,8,17,5,-1,0
31,471,29,153,2,-1,0
47,3038,14,151,2,-1,0
52,2276,20,83,3,-1,0
31,-848,23,559,3,-1,0
51,2662,28,148,2,-1,0
48,2597,6,182,2,355,1
47,550,7,113,1,-1,0
55,357,30,878,1,-1,0
58,1153,12,206,6,337,6
74,4912,21,129,3,-1,0
30,194,27,60,3,-1,0
40,0,28,165,5,-1,0
50,565,28,36,3,-1,0
36,649,16,237,2,91,1
26,-45,4,357,2,-1,0
30,1310,27,3284,1,-1,0
34,2308,7,1062,1,-1,0
53,4,30,259,3,-1,0
42,1297,3,697,2,-1,0
33,1808,4,99,4,-1,0
35,2080,14,266,3,-1,0
33,5034,8,207,3,-1,0
41,322,6,87,4,-1,0
40,679,17,642,2,304,1
32,1742,5,231,2,-1,0
54,154,9,155,3,-1,0
31,140,7,11,2,-1,0
35,377,31,30,13,-1,0
47,3644,9,83,2,-1,0
48,-50,14,212,6,-1,0
50,453,4,608,1,-1,0
33,45,20,13,12,-1,0
40,46,6,119,1,-1,0
60,2060,29,135,4,95,4
68,1316,4,92,5,-1,0
54,-361,26,227,1,-1,0
30,349,12,180,3,-1,0
42,-68,26,167,1,-1,0
57,-157,28,31,9,-1,0
28,320,30,239,1,-1,0
55,86,16,64,1,-1,0
42,681,18,203,1,-1,0
49,0,25,42,3,-1,0
41,4567,16,106,1,-1,0
31,40,7,123,2,-1,0
33,706,7,329,1,322,1
55,420,30,41,3,-1,0
34,0,17,158,2,-1,0
38,65,5,173,1,-1,0
46,-27,11,254,1,-1,0
49,114,7,99,2,-1,0
44,678,3,111,1,124,2
57,3105,14,173,11,-1,0
44,281,8,604,1,-1,0
42,1932,16,192,32,-1,0
37,481,19,97,6,-1,0
42,156,15,7,4,371,5
33,0,31,16,43,-1,0
31,557,27,185,1,-1,0
34,1467,17,113,1,332,2
26,428,7,575,1,-1,0
42,994,25,365,5,-1,0
41,769,20,222,4,98,4
35,108,31,65,3,-1,0
26,19,30,268,1,-1,0
42,199,9,497,1,-1,0
36,448,5,286,1,-1,0
60,473,5,175,2,8,1
51,726,15,87,2,-1,0
32,0,22,148,2,-1,0
46,536,15,164,2,-1,0
31,2194,13,275,2,357,1
42,1406,22,178,1,-1,0
45,44,5,95,4,-1,0
31,-6,22,119,6,-1,0
41,1631,12,173,2,-1,0
28,4054,11,133,2,-1,0
41,75,20,351,2,-1,0
36,172,12,81,1,-1,0
41,356,14,90,5,-1,0
40,1508,3,177,2,85,3
40,49,18,191,1,-1,0
58,544,17,97,1,-1,0
32,-383,27,241,1,-1,0
30,606,30,551,1,-1,0
43,-410,9,189,1,-1,0
33,469,26,158,9,-1,0
30,2,23,269,1,-1,0
37,241,14,189,1,371,1
40,0,29,299,3,-1,0
39,322,11,35,1,350,1
39,2193,2,550,3,-1,0
26,144,25,730,1,-1,0
35,0,24,810,1,-1,0
59,3428,19,103,1,-1,0
31,10,29,161,3,188,9
36,1841,25,141,4,-1,0
26,84,29,70,3,-1,0
36,622,20,55,5,-1,0
59,309,29,25,5,-1,0
42,154,14,346,5,372,1
35,1949,2,200,3,-1,0
59,2605,30,85,2,-1,0
44,5163,11,48,2,-1,0
34,557,16,513,1,-1,0
36,119,23,127,8,-1,0
43,0,5,280,2,-1,0
45,356,11,212,2,-1,0
29,1395,26,61,1,-1,0
29,20,15,431,1,-1,0
40,84,28,715,8,-1,0
31,609,14,1126,1,335,1
29,1856,18,134,1,-1,0
37,608,14,380,3,-1,0
35,0,7,480,1,-1,0
35,1859,14,227,2,-1,0
39,282,17,243,1,-1,0
28,154,20,21,9,-1,0
31,222,13,168,2,-1,0
34,897,12,197,4,-1,0
31,131,21,157,1,-1,0
51,0,8,384,1,-1,0
53,37,28,51,9,-1,0
34,1704,15,218,2,-1,0
42,314,27,11,22,-1,0
33,399,7,143,1,-1,0
29,300,3,125,1,-1,0
25,382,13,392,1,-1,0
42,1301,21,510,6,-1,0
46,0,30,638,3,-1,0
52,930,2,94,16,-1,0
60,21,14,113,3,-1,0
25,111,7,316,1,-1,0
55,1199,4,159,10,-1,0
37,1085,25,146,4,-1,0
49,230,30,176,1,-1,0
